http://sicily.classics.ox.ac.uk/inscription/ISic0249,10.5281/zenodo.4334723
http://sicily.classics.ox.ac.uk/inscription/ISic0250,10.5281/zenodo.4334725
http://sicily.classics.ox.ac.uk/inscription/ISic0251,10.5281/zenodo.4334759
http://sicily.classics.ox.ac.uk/inscription/ISic0252,10.5281/zenodo.4334763
http://sicily.classics.ox.ac.uk/inscription/ISic0253,10.5281/zenodo.4334765
http://sicily.classics.ox.ac.uk/inscription/ISic0254,10.5281/zenodo.4334769
http://sicily.classics.ox.ac.uk/inscription/ISic0255,10.5281/zenodo.4334771
http://sicily.classics.ox.ac.uk/inscription/ISic0256,10.5281/zenodo.4334775
http://sicily.classics.ox.ac.uk/inscription/ISic0257,10.5281/zenodo.4334777
http://sicily.classics.ox.ac.uk/inscription/ISic0258,10.5281/zenodo.4334781
http://sicily.classics.ox.ac.uk/inscription/ISic0259,10.5281/zenodo.4334785
http://sicily.classics.ox.ac.uk/inscription/ISic0260,10.5281/zenodo.4334789
http://sicily.classics.ox.ac.uk/inscription/ISic0261,10.5281/zenodo.4334793
http://sicily.classics.ox.ac.uk/inscription/ISic0262,10.5281/zenodo.4334797
http://sicily.classics.ox.ac.uk/inscription/ISic0263,10.5281/zenodo.4384246
http://sicily.classics.ox.ac.uk/inscription/ISic0264,10.5281/zenodo.4384248
http://sicily.classics.ox.ac.uk/inscription/ISic0265,10.5281/zenodo.4334799
http://sicily.classics.ox.ac.uk/inscription/ISic0266,10.5281/zenodo.4334801
http://sicily.classics.ox.ac.uk/inscription/ISic0267,10.5281/zenodo.4334805
http://sicily.classics.ox.ac.uk/inscription/ISic0268,10.5281/zenodo.4334811
http://sicily.classics.ox.ac.uk/inscription/ISic0269,10.5281/zenodo.4334813
http://sicily.classics.ox.ac.uk/inscription/ISic0270,10.5281/zenodo.4334817
http://sicily.classics.ox.ac.uk/inscription/ISic0271,10.5281/zenodo.4334819
http://sicily.classics.ox.ac.uk/inscription/ISic0272,10.5281/zenodo.4334823
http://sicily.classics.ox.ac.uk/inscription/ISic0273,10.5281/zenodo.4334825
http://sicily.classics.ox.ac.uk/inscription/ISic0274,10.5281/zenodo.4334829
http://sicily.classics.ox.ac.uk/inscription/ISic0275,10.5281/zenodo.4334831
http://sicily.classics.ox.ac.uk/inscription/ISic0276,10.5281/zenodo.4384250
http://sicily.classics.ox.ac.uk/inscription/ISic0277,10.5281/zenodo.4334837
http://sicily.classics.ox.ac.uk/inscription/ISic0278,10.5281/zenodo.4334841
http://sicily.classics.ox.ac.uk/inscription/ISic0279,10.5281/zenodo.4334845
http://sicily.classics.ox.ac.uk/inscription/ISic0280,10.5281/zenodo.4334849
http://sicily.classics.ox.ac.uk/inscription/ISic0281,10.5281/zenodo.4334853
http://sicily.classics.ox.ac.uk/inscription/ISic0282,10.5281/zenodo.4334857
http://sicily.classics.ox.ac.uk/inscription/ISic0283,10.5281/zenodo.4334859
http://sicily.classics.ox.ac.uk/inscription/ISic0284,10.5281/zenodo.4334861
http://sicily.classics.ox.ac.uk/inscription/ISic0285,10.5281/zenodo.4334863
http://sicily.classics.ox.ac.uk/inscription/ISic0286,10.5281/zenodo.4384252
http://sicily.classics.ox.ac.uk/inscription/ISic0287,10.5281/zenodo.4384255
http://sicily.classics.ox.ac.uk/inscription/ISic0288,10.5281/zenodo.4384257
http://sicily.classics.ox.ac.uk/inscription/ISic0289,10.5281/zenodo.4384259
http://sicily.classics.ox.ac.uk/inscription/ISic0290,10.5281/zenodo.4384261
http://sicily.classics.ox.ac.uk/inscription/ISic0291,10.5281/zenodo.4384265
http://sicily.classics.ox.ac.uk/inscription/ISic0292,10.5281/zenodo.4384267
http://sicily.classics.ox.ac.uk/inscription/ISic0293,10.5281/zenodo.4384271
http://sicily.classics.ox.ac.uk/inscription/ISic0294,10.5281/zenodo.4384273
http://sicily.classics.ox.ac.uk/inscription/ISic0295,10.5281/zenodo.4384275
http://sicily.classics.ox.ac.uk/inscription/ISic0296,10.5281/zenodo.4384277
http://sicily.classics.ox.ac.uk/inscription/ISic0297,10.5281/zenodo.4334865
http://sicily.classics.ox.ac.uk/inscription/ISic0298,10.5281/zenodo.4334867
http://sicily.classics.ox.ac.uk/inscription/ISic0299,10.5281/zenodo.4334869
